Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
HE.SRS013158, 5.374589662210383e-13, 0.6904027105738042, 0.0000378944324343893, 0.000212191661698205, 0.000390865717326578, 0.000774617505110346, 0.0119626279761344, 0, 0, 0.0000065895912628386, 0.000176763143945601, 0.0256722907909433
HE.SRS012902, 5.374589662210383e-13, 0.6898869264394415, 0.0000467183922698749, 0.000237696238860283, 0.000411720905616085, 0.000806542187806489, 0.0147350951797737, 0, 0, 0, 0.000176228609340561, 0.0223991368864471
HE.SRS022713, 5.374589662210383e-13, 0.6851479816027014, 0.0000612341115792437, 0.000223672548532718, 0.000420984355661972, 0.000848218154821295, 0.0145789933182955, 0, 0, 0, 0.000175959171231271, 0.0219602451563801
HE.SRS013215, 5.374589662210383e-13, 0.6818630635867258, 0.0000388384022203564, 0.00021167212553026, 0.000378905567698073, 0.000802862521812159, 0.0152339297980316, 0, 0, 0, 0.000165266555026157, 0.0193847532006829
HE.SRS011452, 5.374589662210383e-13, 0.675826109505765, 0.0000398145796851357, 0.000216469094585289, 0.000387788570429348, 0.000754443383640252, 0.0150791101759059, 0, 0, 0.00000226834532669808, 0.000170326023160755, 0.021075486893967
HE.SRS017433, 5.374589662210383e-13, 0.6713806771874732, 0.0000362619473525248, 0.000237159243897801, 0.000393411840304293, 0.000719043795018336, 0.0115941638004353, 0, 0, 0.0000141106868687111, 0.00017572791728221, 0.0199856181847355
HE.SRS011405, 5.374589662210383e-13, 0.6688423638300887, 0.0000424387296407255, 0.000199194526210355, 0.000357259492618823, 0.000758740413146431, 0.0108990416425566, 0, 0, 0.0000145823681405546, 0.00016746844229268, 0.0233263153625526
HE.SRS017103, 5.374589662210383e-13, 0.6650993668108074, 0.0000446377564991027, 0.00021560176210366, 0.000339273688175396, 0.000723167389251291, 0.0110489879956819, 0, 0.00000173172927403508, 0.0000223894523247631, 0.000171396736429944, 0.0208623722289171
HE.SRS016018, 5.374589662210383e-13, 0.6617652925720885, 0.0000551742269116705, 0.000228316870129747, 0.000342238913145043, 0.000754884109742722, 0.00875238683362985, 0, 9.64311940758364e-7, 0.0000197116016819829, 0.000164299631015774, 0.0231471532523705
HE.SRS018427, 5.374589662210383e-13, 0.6588045206626653, 0.0000346821826087263, 0.000176721644385605, 0.000308504173840776, 0.000659143769890392, 0.0102114863326164, 0, 0, 0.0000262867566600303, 0.000168424264155111, 0.0215996527474349
HE.SRS011061, 5.374589662210383e-13, 0.656230586854014, 0.0000403299661414484, 0.000189983227200971, 0.00034105117031523, 0.000770487229480607, 0.0119796256859712, 0, 0, 0.0000193171272857364, 0.00016297988453703, 0.0234277937137908
HE.SRS015578, 5.374589662210383e-13, 0.6482288086810887, 0.0000429544609191564, 0.00017556608091502, 0.000306300244919395, 0.000660405121762389, 0.0111851488418338, 0, 0.00000285079306094929, 0.0000276964609490695, 0.000173539269828759, 0.0208783041522117
UC.SRS071970, 5.374589662210383e-13, 0.6436900507804729, 0.0000338277483307526, 0.000177577219530458, 0.000309030365052824, 0.000647410771399536, 0.0106970771288313, 0, 0.00000226967509588474, 0.0000304600629529229, 0.000166439217614937, 0.0206107316628225
HE.SRS011084, 5.374589662210383e-13, 0.6395025105293624, 0.0000320351075381338, 0.000179964561309093, 0.000304249246710768, 0.000638118437514137, 0.00860895124206871, 0, 0.00000367557127838154, 0.0000301886092357675, 0.000170134764712509, 0.0222096726137928
HE.SRS011239, 5.374589662210383e-13, 0.6393158593647146, 0.0000136960008228838, 0.000182336621050601, 0.000305306106553964, 0.00062569491427622, 0.00850681700998438, 0, 0.00000108872478509645, 0.0000239557510778213, 0.00016286990336816, 0.0199214830479549
UC.SRS071988, 5.374589662210383e-13, 0.6300381566273588, 0.000021493055361417, 0.000180825676603346, 0.000314837883680121, 0.000685953989268289, 0.0105546968873813, 0, 0.0000148915890750716, 0.0000352683626462271, 0.000176263031038771, 0.0219966084336225
HE.SRS011529, 5.374589662210383e-13, 0.6277085791144125, 0.0000140139732743276, 0.000210229967716192, 0.000317207084620291, 0.000607089756072783, 0.0085100161842102, 0, 5.73518129987578e-7, 0.0000191673175694152, 0.000158368296718709, 0.0147275862729121
HE.SRS020869, 5.374589662210383e-13, 0.6124566142903156, 0.0000259677939080546, 0.000154970140859962, 0.000277652173271453, 0.000579919368486827, 0.00765418144286715, 0, 0.00000330661195287744, 0.0000332646711737453, 0.000166694050971147, 0.0213310484311758
HE.SRS016095, 5.374589662210383e-13, 0.6120206199668002, 0.0000345968897261463, 0.000152057414570924, 0.0002824325470192, 0.000572520842505749, 0.00782568535990974, 0, 0.00000313034493470016, 0.0000365242441472396, 0.000168378887438737, 0.0244236038637072
HE.SRS013687, 5.374589662210383e-13, 0.6031076706504263, 0.000024444006456332, 0.000183247323221171, 0.000294293041826344, 0.000575845860278889, 0.00791877888347034, 0, 4.92701347437446e-7, 0.0000245881995002951, 0.000155260424269339, 0.0169541462299977
HE.SRS011586, 5.374589662210383e-13, 0.5986045332010772, 0.0000316146846881567, 0.000125188880729443, 0.000227594309218278, 0.000517313929540916, 0.00794422436079183, 0, 8.82077744843048e-7, 0.0000272593394018906, 0.000157113197051105, 0.0216328350321974
HE.SRS015663, 5.374589662210383e-13, 0.5977781387316385, 0.0000215627030945203, 0.000171243296694886, 0.000272048234255358, 0.000533287237589527, 0.00701041463408969, 0, 0.00000199114425261138, 0.0000310604565583851, 0.000167026400174258, 0.0200633088944726
HE.SRS014235, 5.374589662210383e-13, 0.5914120516809629, 0.0000327739189723729, 0.000132083299686127, 0.000238636061494664, 0.000507196529874775, 0.00715978518508641, 0, 9.46832572288007e-7, 0.0000328162060941389, 0.000165839008365361, 0.0209528995987533
HE.SRS011271, 5.374589662210383e-13, 0.5757682618929313, 0.0000153639224853212, 0.000179351940607435, 0.000295091647267581, 0.000549897562079308, 0.00801248193741856, 0, 0.00000196235973814589, 0.0000222401689398003, 0.000172450494932516, 0.0179085054285844
HE.SRS020328, 5.374589662210383e-13, 0.5739238349262435, 0.0000262769803103619, 0.000131379165854012, 0.00022342533059805, 0.00049444003464463, 0.00850299054824204, 0, 0.00000163171898931557, 0.0000322435372835936, 0.000166685586731744, 0.0205010154838664
HE.SRS015065, 5.374589662210383e-13, 0.5712074193125252, 0.0000261597090006923, 0.00011738899740321, 0.000220259304025777, 0.000470099350571225, 0.00663128835005553, 0, 0.00000414794512017145, 0.0000361079148135884, 0.00017096264135917, 0.0213701733339072
HE.SRS016335, 5.374589662210383e-13, 0.5656370931431839, 0.0000220730027686399, 0.000107341502775619, 0.000228561787785888, 0.000475955991618336, 0.00549869397154527, 0, 0.00000156597515524801, 0.0000295746363587535, 0.000160694195260301, 0.0249298974401394
HE.SRS012273, 5.374589662210383e-13, 0.564130348054525, 0.0000294755130280886, 0.000110471497457524, 0.000201633311706077, 0.000429478452580768, 0.00737669846488083, 0, 0.00000473971264636766, 0.0000342667602481129, 0.000163174750672351, 0.0225810644115246
HE.SRS011134, 5.374589662210383e-13, 0.5468287824644535, 0.0000207749770112417, 0.000121197272720395, 0.000203327342204134, 0.000440805120581055, 0.00582191735208133, 0, 0.0000027752016638496, 0.0000361366915367552, 0.00016664774704835, 0.0206619321228858
HE.SRS011302, 5.374589662210383e-13, 0.4898203874365173, 0.00000629257310524665, 0.0000531285396741878, 0.000100622908118577, 0.000268178470821718, 0.00580127622361155, 0, 3.05773771423129e-7, 0.0000211194295584856, 0.000185340404551796, 0.0208557981646913
HE.SRS018656, 5.374589662210383e-13, 0.4810805535133146, 0.00000815490478792912, 0.000116695606634452, 0.000258584232136523, 0.000510584587509127, 0.00656188875231079, 0, 0.00000123349016050827, 0.0000288045048079898, 0.000168092104658653, 0.0249558559187067
LS006, 5.374589662210383e-13, 0.4779466662107199, 0.0000181026824909723, 0.000094181205611384, 0.000173166440451943, 0.000407372263341017, 0.00571229395417089, 0, 0.0000127627847520635, 0.0000464372313336237, 0.000170316100887842, 0.0216114593603327
CD.SRS301874, 5.374589662210383e-13, 0.456457560369538, 0.0000103536011950283, 0.0000560783850849324, 0.000117899448552481, 0.000266653757698092, 0.00478831671119143, 0, 0, 0.0000330663847996759, 0.000170359158586391, 0.0189459612417987
HE.SRS016495, 5.374589662210383e-13, 0.44973170676104307, 0, 0.0000250468275030152, 0.0000495055434058462, 0.000150019715553241, 0.00516530662347343, 0, 0, 0.0000126520691041574, 0.000175503122697327, 0.0242760693849085
UC.SRS071981, 5.374589662210383e-13, 0.4326438638785723, 0, 0.0000503515492429379, 0.000181934911747002, 0.000439618419414254, 0.00839197928562923, 0, 0, 0.00000973679277895687, 0.0000997727367913279, 0.0762195939943362
HE.SRS014923, 5.374589662210383e-13, 0.41857806008172965, 0.00000935705917659677, 0.000054304578547102, 0.000113499397940432, 0.000267330567939709, 0.00592403388803474, 0, 0.00000333761503238943, 0.0000355764187905125, 0.000178578617936952, 0.0193733362806502
HE.SRS014979, 5.374589662210383e-13, 0.41852890385897923, 0.00000605804194537408, 0.0000453288373115082, 0.0000932235694294996, 0.000250427000939973, 0.00517714135993543, 0, 0.00000212279062038454, 0.0000315153089605094, 0.000177254723489347, 0.0224725058142862
UC.SRS071982, 5.374589662210383e-13, 0.41767686266461007, 0.00000665740287260239, 0.000135073829119992, 0.000220697617529144, 0.000430877145139675, 0.00628808960645872, 0, 0.0000217316417228022, 0.0000817239194743951, 0.000187163750952064, 0.0158768912711338
HE.SRS015217, 5.374589662210383e-13, 0.4099315517408447, 0.00000393359008337979, 0.000044748340058412, 0.0000955112283276427, 0.000261075866507242, 0.00573852359935391, 0, 0.00000115681844266169, 0.0000311618535074878, 0.000175951956991466, 0.0171079928394775
UC.SRS071978, 5.374589662210383e-13, 0.40810208536365516, 0, 0.0000442044979042794, 0.000135333687486797, 0.000343939552972736, 0.00749739711569568, 0, 0, 0, 0.0000937997135108125, 0.0664396249830153
HE.SRS013951, 5.374589662210383e-13, 0.368086782817836, 0, 0.0000378266551383055, 0.0000809241958820779, 0.000204426105539886, 0.0055943787284325, 0, 2.12082425214893e-7, 0.0000322748382351757, 0.000183432696069544, 0.0183385855171642
CD.SRS301866, 5.374589662210383e-13, 0.31544403029733264, 0.00000158156525848595, 0.0000163288181431943, 0.0000492835657988704, 0.000118126666578836, 0.00332178519370355, 0, 0.0000028383694931131, 0.0000253275605764391, 0.000144625168923992, 0.0213078471384422
HE.SRS016585.suspect, 5.374589662210383e-13, 0.2987245028809835, 0, 0.00000458636450067243, 0.000184616217959881, 0.000256363979341469, 0.00175015433754219, 0, 0, 0.000158832562597956, 0.000232498531576831, 0.0185124819106652
CD.SRS301876, 5.374589662210383e-13, 0.2961370333008488, 0, 0.00000371125945558948, 0.0000130667969914668, 0.0000656820239020999, 0.00382070467714289, 0, 0, 0.00001676867780338, 0.000192352623279505, 0.0150557651092808
LS005, 5.374589662210383e-13, 0.2657976701375249, 0.00000269644049847389, 0.0000291712033531362, 0.000064305402714498, 0.000189307172252716, 0.00480857039842093, 0, 0.00000665638188672702, 0.000037237337933715, 0.000177905522246713, 0.0183221513203288
LS007, 5.374589662210383e-13, 0.25865078279503834, 0.00000361022856033164, 0.0000565143423206471, 0.0000932102644031458, 0.000213078289438828, 0.00363021191246603, 0, 0.0000201656310695205, 0.0000545535149111317, 0.000191816008201302, 0.0180492359840951
CD.SRS301879, 1.6546763959013333e-12, 0.21784470623101554, 0, 0.00000832419166003057, 0.0000319853123375301, 0.0000964638130223067, 0.0035789527983129, 0, 0.0000016878193014358, 0.0000353826473891636, 0.000186205735788791, 0.016444149229033
LS001, 1.8202950258228157e-10, 0.19872578521722956, 0.00000254644919939835, 0.0000467527655260132, 0.0000939383530767168, 0.000199436030299612, 0.00270623967807984, 0, 0.0000310811870057086, 0.000065490620997007, 0.000190448901881998, 0.0199762455707668
CD.SRS301867, 1.9731141165379995e-9, 0.18837234485159027, 0, 0, 0.00000500353090389429, 0.0000617942902237525, 0.00359463416973814, 0, 0, 0.0000158592645437165, 0.000194655046048325, 0.0144457269709598
LS003, 2.8985570610373657e-9, 0.18636335140002824, 0.00000141275973201671, 0.0000382909323110114, 0.0000730999875412143, 0.000170932162934152, 0.00315910829650226, 0, 0.0000237079066538196, 0.0000520038949397967, 0.000195239925153811, 0.015015737872775
CD.SRS301878, 6.188007106722182e-9, 0.182949487350479, 0, 0, 0.00000260388616995982, 0.0000470976765554342, 0.00321702115945162, 0, 0, 0.0000103439192246819, 0.000196467739114606, 0.0155414332658445
CD.SRS301865, 6.212900927060616e-8, 0.17189717373091584, 0, 0.00000943672719776344, 0.0000400155651393579, 0.00011429731888877, 0.00270512019923502, 0, 0.00000460827936941137, 0.0000355914732548863, 0.000181564079322294, 0.0200353467101032
LS004, 7.854039030252835e-8, 0.17079935142282476, 0.00000290470055192098, 0.0000318900322622656, 0.0000693056297063017, 0.000158748659761163, 0.00311266045154276, 0, 0.0000181913544557056, 0.0000500417916326474, 0.000188514189783869, 0.0170533877850317
CD.SRS301872, 1.2491244105738986e-7, 0.16815061466652514, 0, 0.0000012783970477046, 0.0000100345655352038, 0.0000626256616211793, 0.00317542616291049, 0, 0.00000118163697930421, 0.0000286492334556731, 0.000185252888650783, 0.0203900218504434
CD.SRS301875, 2.770541618346556e-7, 0.1642380642992235, 0, 0.00000432517318265389, 0.0000146671152859896, 0.0000749458834898082, 0.00235370668966072, 0, 0.00000431699600376605, 0.0000334341743237477, 0.000193605655120238, 0.0187196951634346
CD.SRS301877, 0.000001429690144716389, 0.15571195308362162, 0, 0, 0.0000238844696819153, 0.0000820981046553859, 0.00347130539106454, 0, 0, 0.0000336316024185584, 0.000195725896784126, 0.0153702837709854
CD.SRS301870, 0.0000017673084483638135, 0.1542358415830668, 0, 0, 0.0000170487460594567, 0.0000857021569440722, 0.00416098030580585, 0, 0, 0.0000339339063224666, 0.000185257334004892, 0.0166572317585956
UC.SRS071964, 0.000011083502467368334, 0.14383110776752955, 0, 0, 0.0000475815069153121, 0.000158415860838069, 0.00254761220831354, 0, 0, 0.0000172881756610604, 0.000126544767396176, 0.0299547892290247
CD.SRS301868, 0.000029062763167386763, 0.13788605445087365, 0, 3.86561528142403e-7, 0.00000863290708020795, 0.0000739542854848316, 0.00531080216901928, 0, 0, 0.0000198530713760012, 0.000180066140370303, 0.0153059303356829
CD.SRS301869, 0.00003507391663903903, 0.1369121913132051, 0, 0, 0.0000125367305710536, 0.0000780585748283592, 0.0057089616033064, 0, 0, 0.0000208670161576575, 0.000182271096833764, 0.0147311923586997
CD.SRS301871, 0.00004226070686097483, 0.13537338781843034, 0, 0.0000148860754425317, 0.0000288540175244404, 0.0000896599176395353, 0.0053515801698459, 0, 0.00000975077791149592, 0.000030335726879192, 0.000189481685762918, 0.0182166623456017
CD.SRS301873, 0.00007321920416358818, 0.13203076467139774, 0, 0.00000102461600747388, 0.00000674349674606812, 0.0000708818118359425, 0.00478856426059444, 0, 8.78743281012415e-7, 0.0000112991832286977, 0.000185162507563541, 0.0185701737162146
LS002, 0.000726659306559907, 0.11621029744501826, 0, 0.0000324770313671007, 0.00006254241298119, 0.000161692767336601, 0.00319374824556711, 0, 0.0000210919354796146, 0.0000546717737082723, 0.000190646983681509, 0.0154629066316335
